Cust_No,avg_order_size,avg_order_freq,crossbuy,multichannel,per_sale,tenure,return_rate,married,own_home,household_size,loyalty_card,income,age,avg_mktg_cnt,zip_code,segment
1388,53.88,1.923076923,5,3,0.0,4,0.395694135,1,0,1,1,90,29,25.25,20895,2
1389,19.66666667,1.2,2,2,0.0,1,0.0,1,1,1,0,135,21,29.0,22030,6
1390,9.333333333,0.230769231,1,1,0.0,9,0.0,0,1,1,1,120,21,3.0,22304,3
1391,38.6,0.333333333,2,1,0.0,8,0.0,1,0,4,1,110,21,8.75,21228,2
1392,14.75,0.363636364,1,1,0.0,10,0.0,1,1,7,1,40,86,4.6,23229,3
1393,25.77142857,8.166666667,5,3,0.142857143,11,0.169068736,1,1,1,0,35,21,12.54545455,22152,3
1394,35.0,0.214285714,2,1,0.0,9,0.0,0,1,4,1,55,64,3.777777778,21093,3
1395,24.77777778,0.818181818,1,1,0.0,6,0.0,0,1,7,1,35,21,13.5,19128,3
1396,12.84615385,2.166666667,2,1,0.0,2,0.173652695,1,0,1,1,165,21,25.0,22308,3
1397,24.0,0.125,1,1,0.0,7,0.0,0,1,7,1,90,21,2.857142857,21236,3
1398,32.08979592,3.769230769,4,1,0.064516129,6,0.252448486,0,0,3,1,55,21,50.83333333,18966,6
1399,30.78,0.555555556,3,2,0.333333333,9,0.233918129,0,1,6,1,40,64,7.444444444,23229,3
1400,23.83333333,0.818181818,2,2,0.0,4,0.0,1,1,6,1,35,35,17.25,19147,3
1401,33.83162791,2.15,6,2,0.117647059,21,0.105110121,1,0,1,0,35,37,15.23809524,8742,1
1402,38.05555556,0.692307692,3,2,0.0,5,0.081751825,0,0,3,1,120,35,24.8,22306,6
1403,32.15714286,3.5,4,2,0.071428571,5,0.0,0,1,3,0,115,21,8.6,20147,3
1404,46.33333333,0.5,1,1,1.0,40,0.179496403,1,0,6,0,145,66,0.6,22102,1
1405,29.5,0.055555556,1,1,0.0,15,0.0,0,1,1,1,60,63,0.666666667,22101,3
1406,55.75,0.181818182,2,1,0.0,11,1.0,0,0,2,1,35,48,6.090909091,8619,2
1407,44.0,0.166666667,1,1,0.0,5,0.0,0,0,1,0,95,61,3.6,19020,2
1408,20.0,0.166666667,1,1,0.0,1,0.0,0,1,8,0,35,21,14.0,22407,3
1409,20.34333333,1.875,3,1,0.2,40,0.503768638,1,0,1,0,50,50,2.825,8210,1
1410,40.73229167,2.181818182,4,2,0.170731707,40,0.059790809,1,1,1,1,130,21,9.525,22207,1
1411,20.66666667,0.176470588,1,1,0.0,2,0.0,1,1,1,0,40,53,29.0,21014,6
1412,43.16111111,0.857142857,3,1,0.153846154,8,0.0,1,0,1,1,170,73,23.75,21114,2
1413,22.34090909,1.571428571,4,2,0.454545455,34,0.0,0,0,1,1,165,79,1.147058824,22192,1
1414,21.25757576,11.0,6,1,0.688172043,14,0.300017819,0,1,1,1,35,37,31.0,8088,6
1415,47.7745098,3.0,3,1,0.022222222,5,0.0,1,1,6,0,35,21,70.2,8816,6
1416,18.33333333,0.428571429,1,1,0.0,7,0.0,1,0,5,1,35,38,4.571428571,8003,3
1417,37.247,5.555555556,5,3,0.045454546,11,0.015571724,0,0,1,1,85,57,12.0,22102,2
1418,21.0,0.153846154,1,1,0.0,6,1.0,0,1,3,0,110,37,8.0,21037,3
1419,25.0,0.181818182,1,1,0.0,12,0.0,0,0,6,0,85,21,1.916666667,20876,3
1420,33.54516129,3.206896552,7,3,0.080645161,40,0.330464468,1,0,2,0,140,22,8.8,20910,1
1421,94.0,0.052631579,1,1,0.0,5,0.0,1,1,7,1,35,21,9.2,20855,5
1422,51.92307692,0.722222222,3,1,0.0,12,0.563911111,0,0,3,0,90,21,13.25,22308,2
1423,30.375,0.8,1,2,0.0,5,0.0,1,1,7,0,170,55,7.8,22312,3
1424,25.23597561,8.2,4,1,0.05,6,0.178292701,0,0,3,1,55,45,48.33333333,18901,6
1425,20.5,0.117647059,1,1,0.0,8,0.0,0,1,8,1,35,36,4.625,8527,3
1426,46.89642857,1.0,4,2,0.153846154,14,0.0,1,0,1,1,60,21,3.571428571,20904,2
1427,38.06388889,1.0,4,3,0.0,11,0.059840911,0,0,1,0,50,50,15.54545455,23229,2
1428,19.2744898,4.454545455,5,3,0.04,13,0.23135158,0,1,1,1,35,85,3.615384615,21784,3
1429,57.70588235,8.5,3,1,0.0,3,0.120285423,0,0,1,0,35,21,6.333333333,22030,2
1430,38.6,0.666666667,2,1,0.0,9,0.0,0,0,3,1,45,67,10.44444444,8201,2
1431,15.75,1.333333333,1,1,0.0,3,0.0,1,1,1,0,140,72,7.0,18901,3
1432,34.3625,1.333333333,1,1,0.4,16,0.283739542,0,1,1,1,35,54,5.5,22031,3
1433,49.5,0.166666667,1,1,0.0,6,0.0,0,1,1,1,35,21,3.666666667,21144,2
1434,19.42678571,1.555555556,4,2,0.4,40,0.16361798,1,0,1,1,35,58,6.275,20158,1
1435,23.27586207,1.8125,1,1,0.0,16,0.551111111,0,1,1,1,150,83,6.6875,8057,3
1436,56.75,0.08,2,1,0.0,20,0.0,0,1,6,1,35,21,1.9,19047,2
1437,25.0,8.0,1,1,0.0,1,1.0,0,1,8,1,65,55,14.0,21228,3
1438,38.83333333,0.6,3,2,0.0,11,0.0,0,0,4,1,45,43,4.545454545,8016,2
1439,21.33333333,0.214285714,1,1,0.0,8,0.0,0,1,3,1,35,61,4.375,19002,3
1440,11.25,1.272727273,4,1,0.0,5,0.247619048,0,1,3,0,35,95,10.4,22401,3
1441,16.33333333,0.130434783,1,1,0.0,4,0.0,0,1,2,1,90,21,5.25,21042,3
1442,28.0266129,2.583333333,6,3,0.38,24,0.063217564,1,1,1,0,110,29,2.5,21044,1
1443,47.96666667,0.818181818,2,2,0.125,8,0.0,0,0,5,1,35,26,10.75,8081,2
1444,29.68841463,4.1,7,1,0.019607843,16,0.37523876,1,1,1,1,95,52,25.9375,20854,6
1445,53.5,1.05,4,2,0.083333333,9,0.019581664,0,1,1,1,70,60,14.77777778,20170,2
1446,44.0,0.076923077,2,1,0.0,20,0.0,0,1,2,1,55,83,4.25,22003,2
1447,33.19038462,2.6,5,1,0.176470588,23,0.114722753,1,1,1,1,35,39,9.52173913,20187,1
1448,71.0,0.625,1,1,0.0,1,0.76056338,1,1,1,1,170,39,40.0,21122,6
1449,23.46947368,5.588235294,5,2,0.342465753,40,0.031149085,1,0,4,1,60,43,8.225,21784,1
1450,49.75,0.769230769,3,1,0.0,5,0.0,0,1,6,1,35,57,29.6,21136,6
1451,29.98125,1.333333333,2,2,0.5,32,0.083176986,1,1,5,0,145,78,1.59375,20876,1
1452,45.0,0.333333333,1,1,0.0,3,0.0,0,1,4,0,35,54,5.333333333,20906,2
1453,24.75,0.5,2,1,0.0,8,0.0,1,1,7,1,140,44,5.625,8057,3
1454,31.45189189,15.41666667,6,3,0.072,8,0.306663115,0,1,1,0,150,66,63.25,22602,6
1455,26.0,0.111111111,1,1,0.0,10,0.0,1,1,1,0,35,46,2.8,19111,3
1456,18.91666667,0.25,1,1,0.0,25,0.0,0,1,1,0,170,37,3.56,20147,1
1457,19.67857143,0.28,3,1,0.4,40,0.0,1,0,2,1,35,21,1.675,20783,1
1458,25.0,0.533333333,2,1,0.0,2,0.0,0,1,8,1,35,21,27.0,20782,6
1459,7.25,0.222222222,1,1,0.0,8,0.0,0,1,1,1,35,21,1.875,8205,3
1460,23.3,0.5,2,1,0.666666667,40,0.553648069,1,0,5,1,115,79,2.65,19047,1
1461,27.87910448,4.620689655,5,3,0.048192771,33,0.354676375,1,0,1,0,175,21,12.75757576,20186,1
1462,38.5,0.263157895,2,2,0.0,11,0.0,0,0,2,0,145,21,5.363636364,20866,2
1463,33.295,0.344827586,3,2,0.142857143,38,0.492566451,0,1,3,0,60,61,2.684210526,21131,1
1464,5.333333333,0.375,1,1,0.0,4,0.0,0,1,3,1,130,95,7.0,20904,3
1465,26.33333333,0.75,1,1,0.0,2,0.0,1,1,4,1,125,72,7.5,19136,3
1466,28.68333333,1.607142857,7,3,0.424242424,40,0.265582026,1,0,1,0,50,45,7.4,20016,1
1467,28.69198113,4.818181818,3,1,0.057142857,13,0.170302662,0,1,1,0,35,23,30.92307692,22206,6
1468,26.33333333,0.9,2,1,0.0,10,0.0,1,1,8,1,150,70,0.6,22314,3
1469,44.0,0.222222222,1,1,0.0,8,0.0,0,0,6,1,35,62,5.75,19047,2
1470,45.85277778,2.4,6,2,0.222222222,17,0.150814806,0,0,1,1,95,67,19.17647059,19067,2
1471,44.215,6.666666667,5,1,0.04,12,0.0,0,1,2,1,125,49,28.0,22003,6
1472,45.0,1.0,1,1,0.0,1,0.0,0,0,1,1,35,85,2.0,8109,2
1473,19.45454546,0.611111111,3,3,0.0,4,0.275700935,1,1,1,1,95,21,10.5,22046,3
1474,39.25,0.571428571,1,2,0.0,7,0.0,0,1,1,1,35,22,5.285714286,21286,2
1475,26.625,0.909090909,5,2,0.0,12,0.093896714,1,1,4,0,35,42,16.58333333,23229,3
1476,18.31666667,1.2,3,2,0.25,6,0.291173794,1,1,1,0,70,74,3.5,21227,3
1477,33.95,0.625,3,2,0.0,9,0.114874816,0,1,5,1,100,21,21.88888889,20016,3
1478,39.5,0.058823529,1,1,0.0,6,0.0,0,0,1,1,75,21,5.333333333,8244,2
1479,20.70833333,0.444444444,2,2,0.142857143,40,0.0,1,0,1,0,105,24,5.775,20895,1
1480,30.65121951,2.157894737,5,2,0.148148148,21,0.231160977,1,1,4,1,75,45,8.380952381,21146,1
1481,25.95454546,2.2,2,2,0.0,6,0.0,0,1,3,1,100,64,25.16666667,22181,6
1482,27.7375,0.857142857,2,2,0.388888889,40,0.054078414,1,0,6,0,55,21,7.25,21012,1
1483,15.25,0.25,2,1,0.0,3,0.0,0,1,3,1,35,56,16.0,21093,3
1484,17.0,1.142857143,1,2,0.25,12,0.0,1,1,5,0,130,21,2.583333333,19087,3
1485,27.27,0.222222222,1,1,0.0,6,1.045104511,0,1,2,1,35,21,5.333333333,22066,3
1486,31.44090909,1.833333333,2,1,0.272727273,13,0.0,0,1,5,0,65,92,7.769230769,8691,3
1487,69.0,0.117647059,2,1,0.0,18,0.0,1,0,1,1,50,74,1.944444444,20882,2
1488,43.0,0.222222222,2,1,0.0,3,0.0,1,0,1,1,50,21,20.0,20008,2
1489,49.43202247,2.870967742,5,3,0.070422535,40,0.105922331,1,0,2,1,145,75,9.325,22101,1
1490,17.6,0.15625,2,1,0.0,26,0.170454546,0,0,1,1,80,96,2.230769231,23185,1
1491,26.95769231,1.181818182,4,3,0.0,5,0.045655586,0,1,8,0,35,21,11.8,20176,3
1492,21.5,0.2,1,1,0.0,4,0.0,1,1,5,1,35,39,7.75,21015,3
1493,18.25,0.1875,2,1,0.333333333,40,0.0,1,0,1,1,35,21,0.85,20190,1
1494,22.276,1.666666667,4,2,0.076923077,6,0.287304723,0,1,2,1,80,79,26.16666667,8210,3
1495,22.7,1.0,2,1,0.0,3,0.0,0,1,1,1,35,47,3.0,22003,3
1496,37.42439024,9.111111111,6,3,0.072727273,7,0.24064781,0,0,5,1,90,60,35.57142857,20832,6
1497,31.41768293,6.833333333,6,2,0.166666667,13,0.407355653,1,1,5,1,50,81,26.30769231,21204,6
1498,7.25,0.222222222,1,1,0.0,6,1.0,0,1,8,0,55,25,1.166666667,8002,3
1499,36.409375,3.047619048,6,3,0.225806452,40,0.009634366,1,0,3,1,50,65,11.225,21146,1
1500,26.0,0.045454546,1,1,0.0,21,0.0,1,0,3,1,165,21,0.80952381,20906,1
1501,22.42857143,1.75,2,1,0.142857143,10,0.334394905,0,1,6,1,145,33,7.0,21157,3
1502,39.91666667,0.545454546,1,1,0.0,4,0.246346555,1,0,2,1,125,73,20.5,8753,2
1503,39.25,0.363636364,2,1,0.0,2,0.570063694,1,1,3,0,40,21,38.5,20141,6
1504,149.0,0.333333333,1,1,1.0,27,0.5,0,0,5,1,110,38,0.074074074,22182,5
1505,20.98333333,2.0,2,1,0.333333333,20,0.0,1,1,1,0,35,21,4.3,20016,3
1506,29.76923077,0.65,2,1,0.0,7,0.0,1,1,2,0,65,35,15.42857143,22201,3
1507,17.07142857,0.636363636,3,2,0.0,2,0.0,1,1,2,1,35,55,17.0,8053,3
1508,21.41304348,1.4375,3,1,0.1,11,0.633502538,0,1,8,1,90,63,14.09090909,8054,3
1509,38.95235294,3.148148148,7,2,0.044117647,10,0.028994699,1,0,3,1,155,67,48.7,19096,6
1510,42.0,0.058823529,1,1,0.0,10,0.0,0,1,5,1,35,24,1.6,8759,2
1511,31.26296296,1.173913044,3,2,0.434782609,34,0.0,1,0,3,0,35,58,5.705882353,20740,1
1512,28.38,3.888888889,2,3,0.304347826,24,0.381053056,1,1,1,1,145,47,8.166666667,19047,1
1513,19.61538462,1.625,4,3,0.0,11,0.12745098,0,0,8,1,35,55,9.181818182,21146,3
1514,25.38333333,1.111111111,5,1,0.0,23,0.0,1,1,1,1,100,21,7.304347826,19027,1
1515,57.5,0.2,2,2,0.0,4,0.0,1,0,4,1,65,81,11.75,21044,2
1516,29.80769231,0.928571429,1,1,0.0,9,0.356129032,0,1,1,0,35,21,15.88888889,7728,3
1517,28.57689873,8.315789474,7,1,0.079646018,27,0.324651451,0,1,4,1,120,21,16.74074074,20853,1
1518,13.0,0.1875,1,1,0.0,10,0.0,0,0,1,1,35,21,0.2,23113,3
1519,57.645,1.111111111,3,1,0.0,7,0.0,0,1,7,1,60,74,25.71428571,8873,2
1520,71.0,0.117647059,2,1,0.0,6,0.0,0,1,4,1,35,26,8.166666667,18940,2
1521,29.0,1.0,1,1,0.0,1,0.0,1,1,3,1,50,65,9.0,21209,3
1522,49.5,0.2,1,1,0.0,4,0.0,0,0,1,1,60,48,4.0,21075,2
1523,28.03367347,2.333333333,5,2,0.233333333,40,0.112838059,1,0,1,0,80,76,7.175,19067,1
1524,29.05170455,5.176470588,6,3,0.048387097,7,0.252469148,0,1,1,1,35,29,40.28571429,20164,6
1525,24.53870968,3.1,5,3,0.133333333,40,0.104487095,1,1,1,0,55,35,7.475,23229,1
1526,33.21935484,1.409090909,5,2,0.12,31,0.101476015,1,1,1,1,90,59,8.612903226,20912,1
1527,35.68478261,1.642857143,4,2,0.375,19,0.61650929,1,0,2,1,115,21,5.421052632,20147,1
1528,21.85,1.172413793,1,2,0.086956522,34,0.069995962,1,0,6,0,175,70,5.794117647,20782,1
1529,22.16065574,3.388888889,6,3,0.230769231,32,0.065801154,1,0,1,1,155,21,7.65625,22205,1
1530,1.833333333,0.272727273,1,1,0.0,6,6.909090909,1,1,3,1,105,80,7.0,21774,3
1531,27.55647059,3.4,6,3,0.138461539,40,0.108419075,1,0,1,0,60,21,4.975,22308,1
1532,50.34322034,2.185185185,4,2,0.094339623,34,0.014813568,1,0,6,0,175,48,11.58823529,22203,1
1533,31.3375,2.5,4,1,0.0,2,0.109293977,1,0,2,0,90,21,79.5,19038,6
1534,49.0,0.0625,1,1,0.0,8,0.0,1,1,5,1,55,40,2.875,7728,2
1535,35.47941177,5.666666667,2,2,0.16,8,0.28591561,0,1,7,1,60,32,12.25,8330,3
1536,57.3125,0.888888889,4,2,0.0,9,0.0,0,1,1,1,160,21,7.777777778,22204,2
1537,45.0,0.235294118,3,1,0.5,40,0.0,1,0,3,1,35,56,1.95,21234,1
1538,48.51363636,1.222222222,5,1,0.090909091,6,0.0,1,0,1,1,140,63,31.66666667,22901,6
1539,29.5,0.333333333,1,1,0.0,2,0.0,0,0,1,1,100,67,6.5,8071,3
1540,32.93,2.5,3,2,0.2,13,0.54954955,1,1,2,1,95,74,7.153846154,21230,3
1541,31.33333333,2.538461539,4,2,0.32,26,0.182688588,1,1,2,1,80,73,7.307692308,21144,1
1542,57.37380952,4.2,3,1,0.230769231,13,0.15765448,1,0,3,0,35,81,6.153846154,18901,2
1543,30.17948718,2.052631579,5,2,0.0,12,0.323704333,0,1,8,1,45,25,11.91666667,19067,3
1544,15.75737705,2.652173913,5,1,0.090909091,14,0.342280483,1,1,7,1,45,33,20.78571429,21074,3
1545,21.54090909,2.75,2,2,0.0,2,0.497995358,1,1,1,0,35,21,8.0,21030,3
1546,30.03307692,9.285714286,6,2,0.0,7,0.169300515,0,1,8,1,35,21,18.57142857,19006,3
1547,60.0,0.1,1,1,0.0,10,0.0,0,1,3,1,75,29,4.8,8080,2
1548,57.0,0.6,2,1,0.0,6,0.0,0,1,1,1,75,61,4.0,20191,2
1549,27.83333333,0.15,1,1,0.0,17,0.413173653,0,0,2,1,35,77,1.941176471,21042,3
1550,40.0,0.083333333,1,1,0.0,13,0.0,0,0,1,1,70,21,2.769230769,20832,2
1551,17.5,0.857142857,3,1,0.0,6,0.0,1,1,1,0,40,28,2.333333333,20121,3
1552,53.75,0.190476191,1,1,0.0,19,0.0,1,0,2,1,35,21,3.473684211,22181,2
1553,20.59090909,1.0,2,1,0.0,3,0.086092715,1,1,1,1,170,57,29.33333333,22602,6
1554,37.9375,0.75,2,2,0.0,15,0.0,1,0,2,1,40,80,10.6,21093,2
1555,74.5,0.125,1,1,0.0,12,0.0,1,1,7,1,90,21,2.25,23185,2
1556,47.04166667,1.2,3,2,0.0,3,0.0,1,0,1,1,60,21,17.66666667,22202,2
1557,60.66666667,2.0,4,2,0.055555556,7,0.0,1,0,5,1,45,53,15.0,8016,2
1558,47.52669173,5.115384615,6,1,0.095744681,30,0.204435972,0,0,2,1,50,44,19.7,21136,1
1559,35.57391304,3.538461539,5,3,0.394736842,19,0.060956979,1,0,2,1,35,21,15.84210526,22310,3
1560,27.875,6.454545455,5,2,0.202020202,34,0.282157519,1,1,1,1,85,27,18.32352941,23233,1
1561,31.53214286,1.555555556,3,1,0.076923077,5,0.0,0,1,1,1,135,64,21.4,19006,3
1562,23.0,0.315789474,2,1,0.0,18,0.210144928,0,1,1,0,70,80,0.888888889,21044,3
1563,34.94705882,2.125,4,3,0.529411765,20,0.0,1,1,1,1,95,80,4.35,19038,1
1564,26.55714286,1.272727273,5,2,0.4,34,0.045589026,1,0,3,1,40,23,1.617647059,21046,1
1565,48.0,0.043478261,1,1,0.0,9,0.0,0,0,4,1,35,75,5.0,19128,2
1566,20.38888889,0.375,3,2,0.0,10,0.0,0,1,8,1,35,21,11.9,22124,3
1567,50.5,0.363636364,3,2,0.0,4,0.0,1,0,3,1,35,21,33.75,20112,6
1568,30.47826087,3.285714286,3,1,0.0,7,0.168330956,1,1,1,1,35,33,7.857142857,21030,3
1569,30.15720721,3.964285714,5,2,0.113924051,16,0.099762506,0,1,1,0,50,50,14.875,20854,3
1570,12.0,0.214285714,1,1,0.0,3,0.0,1,1,5,0,100,21,14.33333333,21403,3
1571,15.16666667,0.260869565,2,2,0.0,20,0.0,1,1,8,1,65,80,3.45,24060,3
1572,64.6,0.681818182,3,2,0.0,21,0.08255934,0,1,2,1,35,31,9.047619048,18940,2
1573,11.59090909,1.571428571,2,2,0.0,2,0.0,0,0,8,1,55,21,8.5,22015,3
1574,22.21966102,4.214285714,6,2,0.432432432,17,0.59216147,1,1,1,1,35,28,7.941176471,20815,3
1575,33.2,0.263157895,2,1,0.0,12,0.192771084,0,1,5,1,105,21,10.5,20912,3
1576,31.98333333,0.3,2,2,0.333333333,12,0.0,0,1,4,1,35,63,2.166666667,21114,3
1577,27.28617021,5.529411765,6,3,0.257575758,30,0.231919373,0,0,7,1,150,21,15.96666667,20171,1
1578,30.4740566,7.066666667,6,3,0.134831461,23,0.12037768,1,0,5,0,75,92,10.95652174,22315,1
1579,27.34615385,0.684210526,2,1,0.2,38,0.275668073,1,0,2,0,110,21,3.394736842,21212,1
1580,19.09032258,1.347826087,2,1,0.35,18,0.202771207,0,1,7,1,60,21,10.94444444,19103,3
1581,25.41842105,1.266666667,3,2,0.066666667,20,0.178072264,0,1,1,1,80,35,5.7,20901,3
1582,39.40727273,2.391304348,4,2,0.074074074,21,0.293439144,1,0,1,0,35,82,4.142857143,21157,1
1583,33.88170732,2.411764706,3,2,0.2,40,0.197242918,1,1,5,1,75,32,7.725,19128,1
1584,41.51770833,4.0,4,3,0.111111111,10,0.072258324,0,0,1,0,35,34,32.7,22903,6
1585,35.598,3.75,6,3,0.054545455,21,0.253722119,1,1,1,1,85,54,20.04761905,22101,1
1586,122.0,0.25,1,2,0.0,4,0.0,0,1,1,1,35,59,13.0,8330,5
1587,37.26538462,4.588235294,6,1,0.014492754,20,0.044896274,1,1,1,1,65,21,24.7,8087,6
1588,45.0,0.333333333,2,1,0.0,1,0.0,1,1,4,1,160,34,44.0,8721,6
1589,24.4,0.588235294,3,1,0.0,15,0.0,0,1,8,1,80,32,3.266666667,8724,3
1590,27.11803798,13.16666667,5,2,0.048780488,6,0.174331626,0,1,5,0,125,56,39.66666667,8034,6
1591,49.5,1.0,2,1,0.0,4,0.0,0,1,4,1,35,64,5.25,8012,2
1592,35.67647059,0.944444444,3,1,0.0,9,0.0,0,1,1,1,35,21,17.55555556,8742,3
1593,31.325,2.4,3,1,0.2,9,0.0,0,0,1,0,35,40,6.444444444,23229,3
1594,51.7,0.666666667,1,2,0.0,12,0.618955513,1,0,3,0,35,21,6.583333333,20110,2
1595,15.0,0.125,1,1,0.0,4,0.0,0,1,8,0,45,43,2.0,20136,3
1596,34.875,0.153846154,1,2,0.0,13,0.0,0,1,8,0,65,21,1.769230769,20708,3
1597,21.68421053,1.461538462,4,1,0.181818182,31,0.240291262,1,1,1,1,35,80,4.806451613,22901,1
1598,22.0,0.076923077,1,1,0.0,6,0.0,0,1,7,1,50,87,6.5,18966,3
1599,42.25,0.190476191,1,1,0.0,5,0.0,0,0,1,1,35,21,3.4,22015,2
1600,17.35294118,1.0,1,1,0.0,11,0.322033898,1,0,1,1,70,21,11.36363636,19067,3
1601,12.4875,0.222222222,2,2,0.5,37,0.0,1,1,6,1,80,87,3.027027027,8060,1
1602,23.1078125,1.185185185,5,1,0.0,24,0.04598012,1,0,2,1,65,82,10.375,20180,1
1603,24.9377193,14.25,6,3,0.462882096,40,0.251792184,1,1,3,1,160,25,11.1,21228,1
1604,45.3,0.277777778,3,2,0.0,15,0.331125828,0,0,4,1,35,27,9.6,20170,2
1605,31.56018519,2.7,6,2,0.11627907,14,0.019069972,0,1,8,0,35,21,28.42857143,22066,6
1606,15.0,0.157894737,1,1,0.0,6,0.0,0,1,3,1,35,21,5.833333333,20164,3
1607,31.8661157,7.117647059,5,2,0.06779661,20,0.26316199,1,1,1,1,35,26,10.3,20120,1
1608,24.25,1.0,2,1,0.0,1,0.0,0,1,1,1,35,21,6.0,20175,3
1609,24.58888889,2.4,3,2,0.2,27,0.082467239,1,0,1,1,145,21,5.185185185,21136,1
1610,59.0,0.066666667,1,1,0.0,8,0.0,0,0,1,1,80,21,4.625,8731,2
1611,38.33333333,0.136363636,1,1,0.0,10,0.0,0,0,5,1,35,27,1.6,22030,2
1612,27.42857143,0.7,2,1,0.0,2,0.3125,1,1,8,1,50,47,30.5,21157,6
1613,15.07894737,1.461538462,3,1,0.0,5,0.642233857,1,1,1,1,110,69,25.4,22039,3
1614,72.875,0.133333333,3,1,0.0,22,0.0,0,0,6,0,35,21,8.181818182,22207,2
1615,23.78125,0.333333333,2,1,0.0,21,0.178712221,0,0,5,1,175,73,2.380952381,8022,3
1616,135.0,0.04,1,1,0.0,13,0.0,0,0,1,1,75,21,6.153846154,21014,5
1617,26.93947368,1.055555556,4,2,0.1875,33,0.116147309,1,0,2,1,65,59,5.484848485,8035,1
1618,25.57881356,2.80952381,2,2,0.225,40,0.213332008,0,1,1,1,105,80,5.375,19038,1
1619,38.82108434,6.384615385,5,2,0.114285714,9,0.039104325,0,0,1,1,35,46,45.11111111,8302,6
1620,63.0,0.294117647,3,1,0.0,10,0.0,0,0,3,1,35,21,7.4,24060,2
1621,7.0,0.833333333,1,1,0.0,6,0.0,1,1,6,0,45,21,3.0,8060,3
1622,20.89,0.434782609,3,1,0.428571429,28,0.311153662,0,0,2,0,60,21,5.928571429,21093,1
1623,31.0,0.222222222,2,1,0.0,5,0.0,0,1,1,0,120,31,7.4,20744,3
1624,33.27272727,1.1,4,2,0.0,11,0.0,0,0,3,1,110,44,5.545454545,8033,3
1625,32.45774648,3.55,6,3,0.053571429,11,0.201887611,0,1,1,0,85,69,3.545454545,21738,3
1626,20.55,1.125,4,2,0.0,3,0.0,1,1,5,0,35,36,8.666666667,22124,3
1627,17.66666667,0.333333333,1,1,0.0,9,0.0,0,1,8,0,35,67,5.222222222,20180,3
1628,78.25,0.4,2,1,0.0,5,0.0,1,0,1,0,100,70,6.8,22206,2
1629,48.68421053,0.863636364,2,2,0.055555556,30,0.042162162,1,0,2,1,40,45,5.433333333,8055,1
1630,39.4,0.192307692,2,1,0.0,11,0.200507614,0,1,2,1,75,57,10.45454545,21030,2
1631,48.05538462,1.96969697,5,3,0.056603774,13,0.07107184,1,0,3,0,95,21,32.84615385,20008,6
1632,29.78157895,0.826086957,3,1,0.333333333,40,0.122735707,1,0,1,0,35,73,4.0,8759,1
1633,25.486,2.631578947,6,2,0.260869565,17,0.340971514,0,1,3,0,35,21,19.82352941,22030,3
1634,35.55555556,0.6,3,1,0.0,8,0.175,1,1,2,0,35,21,13.625,20171,3
1635,10.5,1.142857143,1,1,0.0,6,0.333333333,0,1,1,0,35,21,7.833333333,22027,3
1636,25.33333333,0.75,3,1,0.0,5,0.0,0,0,1,1,155,60,10.2,8723,3
1637,59.48333333,0.5,2,2,0.0,4,0.0,1,0,1,1,75,55,4.75,20904,2
1638,31.9271028,4.863636364,6,2,0.03030303,14,0.208111352,0,1,1,1,80,64,19.14285714,22102,3
1639,23.22916667,0.631578947,3,1,0.666666667,40,0.405381166,1,0,1,0,40,21,2.5,21401,1
1640,29.03846154,0.433333333,1,1,0.0,14,0.210596027,0,1,1,1,165,48,9.0,20906,3
1641,20.025,0.875,4,2,0.545454546,40,0.128410915,1,0,1,1,90,54,4.625,21208,1
1642,47.31818182,1.1,3,1,0.0,20,0.173871278,0,0,7,0,135,21,10.0,22701,2
1643,18.99583333,0.5,3,2,0.0,23,0.587848212,1,1,4,1,175,27,4.52173913,19010,1
1644,12.92307692,0.722222222,2,2,0.090909091,20,0.0,0,1,8,1,35,44,10.7,8520,3
1645,39.5,0.166666667,1,1,0.0,2,0.0,0,0,1,0,35,70,13.0,22066,2
1646,6.25,0.222222222,1,1,0.0,15,1.148,0,1,4,0,35,63,2.4,22182,3
1647,125.0,0.117647059,2,1,0.0,2,0.0,1,0,1,0,35,21,27.5,8088,5
1648,13.16666667,0.6,1,1,0.0,5,0.0,0,1,5,1,35,25,5.0,21286,3
1649,24.4775,1.176470588,6,2,0.0,12,0.096006537,1,1,8,1,95,21,8.583333333,22153,3
1650,56.14285714,0.777777778,3,2,0.0,8,0.328244275,0,0,5,0,35,21,10.25,8050,2
1651,25.74736842,1.0,4,2,0.090909091,19,0.342395748,0,1,3,0,35,66,9.0,20910,3
1652,43.6,1.25,3,2,0.0,2,0.0,0,0,1,1,35,35,17.0,20850,2
1653,33.43618421,6.909090909,4,1,0.303571429,23,0.155834957,1,1,3,1,105,82,12.65217391,20906,1
1654,17.5,0.5,1,1,0.0,5,0.0,0,1,1,1,35,26,4.6,21228,3
1655,20.63041237,6.0625,4,2,0.210526316,40,0.572795643,1,1,4,0,75,36,6.3,20112,1
1656,9.875,0.666666667,2,2,0.0,2,0.0,0,1,8,0,35,21,24.0,20901,3
1657,70.83333333,0.9,3,2,0.0,14,0.319215686,0,0,1,0,85,23,4.785714286,24060,2
1658,28.55,0.434782609,3,2,0.0,3,0.077057793,0,1,1,1,70,23,23.66666667,8610,3
1659,30.0,0.125,1,1,0.0,4,0.0,1,1,1,1,135,57,7.5,8094,3
