"customer_id","revenue","number_of_orders","recency_days","purchase","zip_code","recency_score_indep","frequency_score_indep","monetary_score_indep","rfm_score_indep","recency_score_seq","frequency_score_seq","monetary_score_seq","rfm_score_seq"
3399,129,1,263,0,8028,3,1,3,"313",3,1,5,"315"
3400,421,5,280,0,22911,2,3,4,"234",2,4,5,"245"
3401,193.75,6,68,0,21108,4,4,3,"443",4,2,4,"424"
3402,108,2,646,0,19149,1,2,2,"122",1,3,4,"134"
3403,93.95,4,359,0,23229,2,3,2,"232",2,3,2,"232"
3404,257.1,9,190,1,20170,4,4,4,"444",4,3,2,"432"
3405,32,1,128,0,22314,4,1,1,"411",4,1,2,"412"
3406,49.85,3,529,0,20895,2,2,1,"221",2,3,1,"231"
3407,59.95,1,515,0,21146,2,1,2,"212",2,1,4,"214"
3408,352.7,10,187,0,8550,4,4,4,"444",4,3,4,"434"
3409,29.95,1,637,0,20151,1,1,1,"111",1,1,2,"112"
3410,1041,42,5,1,8648,5,5,5,"555",5,5,1,"551"
3411,27,2,78,0,20008,4,2,1,"421",4,1,1,"411"
3412,447.25,17,423,0,22405,2,5,4,"254",2,5,3,"253"
3413,354.5,9,436,0,21146,2,4,4,"244",2,5,2,"252"
3414,188,5,257,1,8540,3,3,3,"333",3,3,4,"334"
3415,209.45,7,33,1,8701,5,4,3,"543",5,2,4,"524"
3416,392,4,568,0,20016,2,3,4,"234",2,3,5,"235"
3417,22.95,1,62,0,21042,5,1,1,"511",5,1,1,"511"
3418,39.5,2,392,1,21131,2,2,1,"221",2,2,1,"221"
3419,218.95,7,260,1,8540,3,4,3,"343",3,4,2,"342"
3420,382.45,12,47,0,21074,5,4,4,"544",5,3,3,"533"
3421,113,3,622,0,8534,1,2,2,"122",1,4,3,"143"
3422,127.95,4,102,0,19067,4,3,3,"433",4,2,2,"422"
3423,19,1,294,0,19053,2,1,1,"211",2,1,1,"211"
3424,1126.25,32,20,1,22206,5,5,5,"555",5,5,2,"552"
3425,168,4,270,0,23185,3,3,3,"333",3,3,3,"333"
3426,167.13,7,536,0,20015,2,4,3,"243",2,4,2,"242"
3427,588.4,15,190,0,21797,4,5,5,"455",4,4,3,"443"
3428,49.95,1,951,0,8080,1,1,1,"111",1,1,4,"114"
3429,657,3,409,0,21012,2,2,5,"225",2,3,5,"235"
3430,256.5,7,271,0,21042,3,4,4,"344",3,4,2,"342"
3431,12,3,744,0,8071,1,2,1,"121",1,4,1,"141"
3432,29,2,233,0,20866,3,2,1,"321",3,2,1,"321"
3433,14,1,831,0,21122,1,1,1,"111",1,1,1,"111"
3434,39,2,141,0,8037,4,2,1,"421",4,1,2,"412"
3435,2192.35,39,20,1,20816,5,5,5,"555",5,5,4,"554"
3436,251.95,4,498,0,21158,2,3,4,"234",2,3,5,"235"
3437,48.5,2,856,0,22193,1,2,1,"121",1,3,1,"131"
3438,99.25,3,965,0,22026,1,2,2,"122",1,4,3,"143"
3439,35,1,846,0,21060,1,1,1,"111",1,1,2,"112"
3440,229.5,6,275,0,23233,3,4,3,"343",3,4,2,"342"
3441,927.1,24,46,1,8003,5,5,5,"555",5,4,4,"544"
3442,34,1,32,0,22602,5,1,1,"511",5,1,2,"512"
3443,58,2,389,0,22041,2,2,1,"221",2,2,2,"222"
3444,393,17,147,0,20194,4,5,4,"454",4,4,1,"441"
3445,76,2,467,0,22207,2,2,2,"222",2,2,3,"223"
3446,10.5,1,337,1,8244,2,1,1,"211",2,1,1,"211"
3447,159,4,667,0,20833,1,3,3,"133",1,5,2,"152"
3448,48,1,664,0,8757,1,1,1,"111",1,1,3,"113"
3449,639.4,10,236,0,20124,3,4,5,"345",3,5,3,"353"
3450,1247.65,32,52,0,22601,5,5,5,"555",5,5,2,"552"
3451,63,2,178,0,8873,4,2,2,"422",4,1,3,"413"
3452,32,1,709,0,21286,1,1,1,"111",1,1,2,"112"
3453,690.5,15,319,1,8534,2,5,5,"255",2,5,4,"254"
3454,185.64,10,72,0,20016,4,4,3,"443",4,3,1,"431"
3455,36,2,649,0,20147,1,2,1,"121",1,3,1,"131"
3456,64,2,199,0,22201,4,2,2,"422",4,1,3,"413"
3457,431,13,253,0,21228,3,5,4,"354",3,5,2,"352"
3458,1046.95,32,97,0,22182,4,5,5,"455",4,5,3,"453"
3459,155.45,4,721,0,21228,1,3,3,"133",1,5,2,"152"
3460,118.9,4,409,0,22026,2,3,2,"232",2,3,3,"233"
3461,189.95,5,423,0,8055,2,3,3,"233",2,4,2,"242"
3462,125,3,65,0,21212,5,2,3,"523",5,1,5,"515"
3463,584.35,13,692,0,23185,1,5,5,"155",1,5,5,"155"
3464,479,11,205,0,22192,4,4,4,"444",4,4,2,"442"
3465,353.5,11,86,1,20194,4,4,4,"444",4,4,1,"441"
3466,59,2,306,0,20902,2,2,2,"222",2,2,2,"222"
3467,185.9,7,308,0,21286,2,4,3,"243",2,4,2,"242"
3468,171,2,611,0,22304,1,2,3,"123",1,3,5,"135"
3469,34,1,755,0,8087,1,1,1,"111",1,1,2,"112"
3470,504.8,15,103,0,20002,4,5,4,"454",4,4,2,"442"
3471,39.5,1,630,0,19010,1,1,1,"111",1,1,3,"113"
3472,69,1,908,0,19119,1,1,2,"112",1,1,4,"114"
3473,638.4,14,7,0,22207,5,5,5,"555",5,3,5,"535"
3474,158,4,265,1,20170,3,3,3,"333",3,3,3,"333"
3475,246,12,31,1,21209,5,4,4,"544",5,3,1,"531"
3476,132.95,3,447,0,20165,2,2,3,"223",2,3,3,"233"
3477,226.25,5,6,0,8540,5,3,3,"533",5,2,4,"524"
3478,1335.5,50,22,1,20904,5,5,5,"555",5,5,2,"552"
3479,99.5,3,30,0,19446,5,2,2,"522",5,1,5,"515"
3480,30,1,211,0,20814,3,1,1,"311",3,1,2,"312"
3481,99.5,3,938,0,21012,1,2,2,"122",1,4,3,"143"
3482,84.95,3,147,1,20705,4,2,2,"422",4,2,1,"421"
3483,75.9,3,180,1,22407,4,2,2,"422",4,2,1,"421"
3484,206,2,643,0,21117,1,2,3,"123",1,3,5,"135"
3485,165.8,4,68,0,20191,4,3,3,"433",4,2,3,"423"
3486,65,2,377,0,8055,2,2,2,"222",2,2,3,"223"
3487,279.65,9,86,0,22307,4,4,4,"444",4,3,3,"433"
3488,79.85,3,248,0,23229,3,2,2,"322",3,2,3,"323"
3489,128,3,263,0,21401,3,2,3,"323",3,2,4,"324"
3490,145,2,662,0,20194,1,2,3,"123",1,3,5,"135"
3491,1038,7,27,0,20007,5,4,5,"545",5,2,5,"525"
3492,1550.35,30,163,0,19067,4,5,5,"455",4,5,4,"454"
3493,1836.3,47,2,1,20855,5,5,5,"555",5,5,4,"554"
3494,29.95,1,751,0,22192,1,1,1,"111",1,1,2,"112"
3495,1023.5,20,105,0,21042,4,5,5,"455",4,5,2,"452"
3496,79,1,699,0,20850,1,1,2,"112",1,1,5,"115"
3497,39.5,2,408,0,8361,2,2,1,"221",2,2,1,"221"
3498,54.85,3,490,0,24060,2,2,1,"221",2,3,1,"231"
3499,29.95,1,608,0,22206,1,1,1,"111",1,1,2,"112"
3500,337.8,9,7,0,8034,5,4,4,"544",5,3,3,"533"
3501,234,4,261,0,20878,3,3,3,"333",3,3,5,"335"
3502,49,1,763,0,21209,1,1,1,"111",1,1,3,"113"
3503,218,2,68,0,19083,4,2,3,"423",4,1,5,"415"
3504,932.75,31,15,1,21046,5,5,5,"555",5,5,1,"551"
3505,39.5,1,391,0,24060,2,1,1,"211",2,1,3,"213"
3506,564.5,11,278,0,22032,2,4,5,"245",2,5,4,"254"
3507,56,1,219,0,21208,3,1,1,"311",3,1,4,"314"
3508,1211.35,26,14,1,20910,5,5,5,"555",5,5,2,"552"
3509,110,2,275,0,22701,3,2,2,"322",3,2,4,"324"
3510,234.5,6,282,0,20854,2,4,3,"243",2,4,3,"243"
3511,99,2,279,0,22901,2,2,2,"222",2,2,4,"224"
3512,142.5,2,289,0,22031,2,2,3,"223",2,2,5,"225"
3513,260,6,249,0,20866,3,4,4,"344",3,4,2,"342"
3514,490.9,9,45,1,21401,5,4,4,"544",5,3,4,"534"
3515,42.5,1,723,0,19002,1,1,1,"111",1,1,3,"113"
3516,79,1,320,0,21204,2,1,2,"212",2,1,5,"215"
3517,81.5,3,115,0,19038,4,2,2,"422",4,2,1,"421"
3518,241.25,10,30,0,8094,5,4,4,"544",5,3,1,"531"
3519,166,3,265,1,20124,3,2,3,"323",3,2,5,"325"
3520,303.9,6,211,0,8080,3,4,4,"344",3,4,3,"343"
3521,0,1,610,0,22030,1,1,1,"111",1,1,1,"111"
3522,2105.1,61,142,1,18901,4,5,5,"455",4,5,5,"455"
3523,397.9,9,6,1,19446,5,4,4,"544",5,3,3,"533"
3524,168.9,4,573,0,20120,2,3,3,"233",2,3,4,"234"
3525,84,3,283,1,21227,2,2,2,"222",2,3,2,"232"
3526,59,1,646,0,22152,1,1,2,"112",1,1,4,"114"
3527,71.95,3,294,1,21131,2,2,2,"222",2,3,1,"231"
3528,216.5,3,228,0,21157,3,2,3,"323",3,2,5,"325"
3529,409.4,10,187,0,18966,4,4,4,"444",4,3,4,"434"
3530,125,3,269,0,21048,3,2,3,"323",3,3,2,"332"
3531,1135.8,37,37,0,19446,5,5,5,"555",5,5,2,"552"
3532,88,2,301,0,8302,2,2,2,"222",2,2,4,"224"
3533,249,3,629,0,21074,1,2,4,"124",1,4,5,"145"
3534,225.3,6,103,0,22308,4,4,3,"443",4,2,4,"424"
3535,39,1,262,0,21702,3,1,1,"311",3,1,2,"312"
3536,386.5,8,464,0,22205,2,4,4,"244",2,5,2,"252"
3537,297.25,10,33,0,22153,5,4,4,"544",5,3,2,"532"
3538,819,14,270,0,19002,3,5,5,"355",3,5,4,"354"
3539,89,1,283,0,8055,2,1,2,"212",2,1,5,"215"
3540,433,3,386,0,20132,2,2,4,"224",2,3,5,"235"
3541,287,3,321,1,21015,2,2,4,"224",2,3,5,"235"
3542,49,2,604,0,21044,1,2,1,"121",1,3,1,"131"
3543,59,2,269,0,22043,3,2,2,"322",3,2,2,"322"
3544,0,2,57,0,21015,5,2,1,"521",5,1,1,"511"
3545,134,5,710,0,19004,1,3,3,"133",1,5,1,"151"
3546,508.5,6,273,1,8550,3,4,4,"344",3,4,5,"345"
3547,214,6,267,0,8742,3,4,3,"343",3,4,2,"342"
3548,68,2,272,0,21093,3,2,2,"322",3,2,2,"322"
3549,245.5,5,623,0,20715,1,3,4,"134",1,5,3,"153"
3550,94,2,206,0,8096,4,2,2,"422",4,1,4,"414"
3551,685.4,14,5,0,8057,5,5,5,"555",5,3,5,"535"
3552,132,3,110,0,21042,4,2,3,"423",4,2,2,"422"
3553,64.85,4,617,0,20111,1,3,2,"132",1,5,1,"151"
3554,629.95,16,20,0,21030,5,5,5,"555",5,4,2,"542"
3555,444.25,14,268,0,19136,3,5,4,"354",3,5,2,"352"
3556,147.95,4,99,0,22302,4,3,3,"433",4,2,3,"423"
3557,581.5,11,257,0,21093,3,4,5,"345",3,5,3,"353"
3558,71,2,149,0,22181,4,2,2,"422",4,1,4,"414"
3559,44,1,700,0,20817,1,1,1,"111",1,1,3,"113"
3560,765.8,16,52,1,7726,5,5,5,"555",5,4,3,"543"
3561,39,1,255,0,21204,3,1,1,"311",3,1,2,"312"
3562,34,1,564,0,20003,2,1,1,"211",2,1,2,"212"
3563,1240.85,22,127,0,23229,4,5,5,"455",4,5,3,"453"
3564,69,1,908,0,22044,1,1,2,"112",1,1,4,"114"
3565,258,1,546,0,20171,2,1,4,"214",2,1,5,"215"
3566,110,2,605,0,20901,1,2,2,"122",1,3,4,"134"
3567,424.85,13,270,0,23233,3,5,4,"354",3,5,1,"351"
3568,439,7,502,0,21030,2,4,4,"244",2,4,5,"245"
3569,58,3,273,1,20878,3,2,2,"322",3,3,1,"331"
3570,39.5,1,168,0,21030,4,1,1,"411",4,1,2,"412"
3571,96,5,88,1,22315,4,3,2,"432",4,2,1,"421"
3572,638.9,12,229,0,8759,3,4,5,"345",3,5,3,"353"
3573,1037.05,26,19,1,8234,5,5,5,"555",5,5,1,"551"
3574,1331.9,25,7,1,21042,5,5,5,"555",5,4,5,"545"
3575,60,1,740,1,21090,1,1,2,"112",1,1,4,"114"
3576,22,1,281,1,20016,2,1,1,"211",2,1,1,"211"
3577,24.95,1,782,0,21234,1,1,1,"111",1,1,1,"111"
3578,39,1,623,0,19010,1,1,1,"111",1,1,2,"112"
3579,74.95,1,639,0,20906,1,1,2,"112",1,1,5,"115"
3580,89,1,376,0,8055,2,1,2,"212",2,1,5,"215"
3581,123.5,2,632,0,22407,1,2,3,"123",1,3,5,"135"
3582,228,5,894,0,23185,1,3,3,"133",1,5,3,"153"
3583,190.95,8,79,0,22124,4,4,3,"443",4,3,1,"431"
3584,1584.95,42,31,0,21209,5,5,5,"555",5,5,3,"553"
3585,843.45,9,20,1,8088,5,4,5,"545",5,3,5,"535"
3586,137.5,3,255,0,22554,3,2,3,"323",3,3,3,"333"
3587,196.5,6,634,0,18901,1,4,3,"143",1,5,3,"153"
3588,190.8,7,19,0,22193,5,4,3,"543",5,2,3,"523"
3589,118.75,6,143,1,20191,4,4,2,"442",4,2,2,"422"
3590,126.9,4,369,0,20855,2,3,3,"233",2,3,3,"233"
3591,517.45,13,280,0,8724,2,5,4,"254",2,5,3,"253"
3592,267.95,6,50,0,8077,5,4,4,"544",5,2,5,"525"
3593,107.45,4,13,0,8628,5,3,2,"532",5,2,1,"521"
3594,131.95,4,354,0,22901,2,3,3,"233",2,3,3,"233"
3595,154,3,24,0,8540,5,2,3,"523",5,1,5,"515"
3596,44,1,664,0,20007,1,1,1,"111",1,1,3,"113"
3597,622.95,14,430,0,21210,2,5,5,"255",2,5,4,"254"
3598,141,3,263,0,21204,3,2,3,"323",3,3,3,"333"
3599,54,1,752,0,21015,1,1,1,"111",1,1,4,"114"
3600,121.9,3,477,1,22032,2,2,3,"223",2,3,3,"233"
3601,39.5,1,653,0,8690,1,1,1,"111",1,1,3,"113"
3602,551.5,6,285,0,21208,2,4,5,"245",2,4,5,"245"
3603,372.5,9,7,1,22182,5,4,4,"544",5,3,3,"533"
3604,1197.25,31,94,0,22193,4,5,5,"455",4,5,3,"453"
3605,102,4,298,0,21774,2,3,2,"232",2,3,2,"232"
3606,270.45,8,94,0,21060,4,4,4,"444",4,3,2,"432"
3607,249.5,4,39,1,20720,5,3,4,"534",5,2,4,"524"
3608,939.45,17,233,1,21104,3,5,5,"355",3,5,4,"354"
3609,278,2,245,0,19004,3,2,4,"324",3,2,5,"325"
3610,39.5,1,188,0,22309,4,1,1,"411",4,1,2,"412"
3611,16.5,1,294,0,21131,2,1,1,"211",2,1,1,"211"
3612,69,1,27,0,20016,5,1,2,"512",5,1,4,"514"
3613,69,3,263,0,22015,3,2,2,"322",3,3,1,"331"
3614,447.8,11,331,0,22213,2,4,4,"244",2,5,3,"253"
3615,88,2,7,0,20136,5,2,2,"522",5,1,4,"514"
3616,1671.95,22,170,0,20007,4,5,5,"455",4,5,4,"454"
3617,44,1,276,0,22193,3,1,1,"311",3,1,3,"313"
3618,39,2,656,0,8003,1,2,1,"121",1,3,1,"131"
3619,139,1,241,0,19119,3,1,3,"313",3,1,5,"315"
3620,89,2,642,0,19083,1,2,2,"122",1,3,4,"134"
3621,149,3,282,0,19111,2,2,3,"223",2,3,4,"234"
3622,140,3,215,0,22206,3,2,3,"323",3,3,3,"333"
3623,87.4,3,752,0,20815,1,2,2,"122",1,4,2,"142"
3624,133,4,623,0,20904,1,3,3,"133",1,5,1,"151"
3625,16.95,1,761,0,20814,1,1,1,"111",1,1,1,"111"
3626,139,1,233,0,8620,3,1,3,"313",3,1,5,"315"
3627,3145.75,73,6,1,19119,5,5,5,"555",5,5,5,"555"
3628,198.5,4,259,0,19083,3,3,3,"333",3,3,4,"334"
3629,3795.2,94,25,1,19006,5,5,5,"555",5,5,5,"555"
3630,157,5,179,0,8540,4,3,3,"433",4,2,3,"423"
3631,71.5,4,901,0,20152,1,3,2,"132",1,5,1,"151"
3632,60,1,337,0,20814,2,1,2,"212",2,1,4,"214"
3633,1795.9,20,219,1,21212,3,5,5,"355",3,5,5,"355"
3634,30,1,488,0,19038,2,1,1,"211",2,1,2,"212"
3635,129,1,235,0,20132,3,1,3,"313",3,1,5,"315"
3636,25,1,940,0,23185,1,1,1,"111",1,1,1,"111"
3637,59,1,633,0,8075,1,1,2,"112",1,1,4,"114"
3638,4963.65,118,8,1,20853,5,5,5,"555",5,5,5,"555"
3639,125,3,324,0,19115,2,2,3,"223",2,3,3,"233"
3640,396,6,266,0,22701,3,4,4,"344",3,4,5,"345"
3641,69,1,248,0,8088,3,1,2,"312",3,1,4,"314"
3642,535.4,14,27,1,22031,5,5,5,"555",5,3,5,"535"
3643,77,2,271,1,20854,3,2,2,"322",3,2,3,"323"
3644,206.5,5,270,0,22032,3,3,3,"333",3,3,4,"334"
3645,1101.8,32,38,1,8077,5,5,5,"555",5,5,2,"552"
3646,615.5,12,263,0,19087,3,4,5,"345",3,5,3,"353"
3647,605.9,8,259,0,21146,3,4,5,"345",3,4,5,"345"
3648,121.35,6,269,0,22205,3,4,3,"343",3,4,1,"341"
3649,56,1,45,0,8332,5,1,1,"511",5,1,3,"513"
3650,0,1,115,0,22209,4,1,1,"411",4,1,1,"411"
3651,298,5,533,0,19002,2,3,4,"234",2,4,4,"244"
3652,213,5,257,0,8691,3,3,3,"333",3,3,4,"334"
3653,40,1,630,0,22003,1,1,1,"111",1,1,3,"113"
3654,162.4,6,298,0,20147,2,4,3,"243",2,4,2,"242"
3655,347,11,274,0,22301,3,4,4,"344",3,5,1,"351"
3656,372.65,10,610,0,20007,1,4,4,"144",1,5,4,"154"
3657,216.5,9,285,0,21212,2,4,3,"243",2,5,1,"251"
3658,132,5,669,0,8057,1,3,3,"133",1,5,1,"151"
3659,34,1,335,0,8757,2,1,1,"211",2,1,2,"212"
3660,690.9,10,231,0,20124,3,4,5,"345",3,5,3,"353"
3661,169,4,195,0,8077,4,3,3,"433",4,2,3,"423"
3662,42.5,1,760,0,21157,1,1,1,"111",1,1,3,"113"
3663,1148.55,27,59,1,22003,5,5,5,"555",5,5,2,"552"
3664,0,1,264,0,20112,3,1,1,"311",3,1,1,"311"
3665,138,1,265,0,22150,3,1,3,"313",3,1,5,"315"
3666,24,1,207,0,23185,4,1,1,"411",4,1,1,"411"
3667,443.5,12,5,0,22314,5,4,4,"544",5,3,4,"534"
3668,328.5,8,276,0,21771,3,4,4,"344",3,4,4,"344"
3669,30,1,258,0,8081,3,1,1,"311",3,1,2,"312"
3670,154.45,4,12,0,20882,5,3,3,"533",5,2,3,"523"
3671,216.95,5,146,0,22405,4,3,3,"433",4,2,4,"424"
3672,595.5,16,92,0,20815,4,5,5,"455",4,4,3,"443"
3673,218,5,167,0,20124,4,3,3,"433",4,2,4,"424"
3674,19,1,673,0,20171,1,1,1,"111",1,1,1,"111"
3675,1232.55,36,47,0,20904,5,5,5,"555",5,5,2,"552"
3676,911.3,30,21,0,20705,5,5,5,"555",5,5,1,"551"
3677,49.5,1,735,0,19038,1,1,1,"111",1,1,4,"114"
3678,178,2,454,0,8234,2,2,3,"223",2,2,5,"225"
3679,248.5,5,275,0,21158,3,3,4,"334",3,3,5,"335"
3680,303.4,10,274,1,20120,3,4,4,"344",3,5,1,"351"
3681,0,1,619,0,20147,1,1,1,"111",1,1,1,"111"
3682,158,3,146,0,21204,4,2,3,"423",4,2,3,"423"
3683,39,2,267,0,22207,3,2,1,"321",3,2,1,"321"
3684,39,1,265,0,21228,3,1,1,"311",3,1,2,"312"
3685,67.5,3,267,0,20817,3,2,2,"322",3,3,1,"331"
3686,0,1,790,0,22015,1,1,1,"111",1,1,1,"111"
3687,277.5,9,284,0,20705,2,4,4,"244",2,5,1,"251"
3688,69.45,2,582,0,19002,1,2,2,"122",1,3,3,"133"
3689,115,3,279,0,8701,2,2,2,"222",2,3,3,"233"
3690,253,3,273,0,22601,3,2,4,"324",3,3,5,"335"
3691,289.45,6,285,0,22205,2,4,4,"244",2,4,4,"244"
3692,846.2,17,29,0,21093,5,5,5,"555",5,4,4,"544"
3693,191,5,11,1,8033,5,3,3,"533",5,2,3,"523"
3694,290,10,362,0,8690,2,4,4,"244",2,5,1,"251"
3695,912,18,369,0,8753,2,5,5,"255",2,5,5,"255"
3696,44,1,49,0,8361,5,1,1,"511",5,1,2,"512"
3697,26.85,3,912,0,22032,1,2,1,"121",1,4,1,"141"
3698,167.9,6,23,0,21228,5,4,3,"543",5,2,3,"523"
3699,69,1,676,0,20817,1,1,2,"112",1,1,4,"114"
3700,99,1,240,0,21117,3,1,2,"312",3,1,5,"315"
3701,134,4,261,0,22192,3,3,3,"333",3,3,2,"332"
3702,1208.65,30,22,0,22204,5,5,5,"555",5,5,2,"552"
3703,35,1,531,0,21230,2,1,1,"211",2,1,2,"212"
3704,258,2,232,0,20817,3,2,4,"324",3,2,5,"325"
3705,159,5,301,0,19119,2,3,3,"233",2,4,2,"242"
3706,64.9,2,248,0,22903,3,2,2,"322",3,2,2,"322"
3707,287,7,8,0,22046,5,4,4,"544",5,2,5,"525"
3708,26,1,218,0,21208,3,1,1,"311",3,1,1,"311"
3709,198.95,9,162,0,23229,4,4,3,"443",4,3,1,"431"
3710,436,9,42,1,19027,5,4,4,"544",5,3,4,"534"
3711,29.5,1,264,0,8057,3,1,1,"311",3,1,2,"312"
3712,221.85,6,141,0,21117,4,4,3,"443",4,3,1,"431"
3713,279,10,101,0,20817,4,4,4,"444",4,3,3,"433"
3714,26.95,1,248,0,8053,3,1,1,"311",3,1,1,"311"
3715,1357.9,37,23,0,20170,5,5,5,"555",5,5,3,"553"
3716,420,10,130,0,22003,4,4,4,"444",4,3,4,"434"
3717,75.9,4,352,0,21042,2,3,2,"232",2,3,1,"231"
3718,75,1,641,0,22124,1,1,2,"112",1,1,5,"115"
3719,140,3,136,0,21702,4,2,3,"423",4,2,2,"422"
3720,143.9,4,329,0,19083,2,3,3,"233",2,3,4,"234"
3721,185,4,285,1,21146,2,3,3,"233",2,3,4,"234"
3722,89,4,410,0,19083,2,3,2,"232",2,3,2,"232"
3723,69,1,264,0,22015,3,1,2,"312",3,1,4,"314"
3724,89.5,4,383,0,21204,2,3,2,"232",2,3,2,"232"
3725,417,2,171,0,22302,4,2,4,"424",4,1,5,"415"
3726,605.45,17,28,0,20707,5,5,5,"555",5,4,2,"542"
3727,98.95,2,107,0,20852,4,2,2,"422",4,1,4,"414"
3728,216,5,297,0,23113,2,3,3,"233",2,4,3,"243"
3729,1071.3,21,42,1,19119,5,5,5,"555",5,4,5,"545"
3730,227.5,9,636,0,18966,1,4,3,"143",1,5,3,"153"
3731,93,2,138,0,20874,4,2,2,"422",4,1,4,"414"
3732,369.45,8,694,0,20008,1,4,4,"144",1,5,4,"154"
3733,82,2,318,1,22032,2,2,2,"222",2,2,4,"224"
3734,383.25,10,292,1,23229,2,4,4,"244",2,5,2,"252"
3735,116,3,271,0,22193,3,2,2,"322",3,3,2,"332"
3736,279.45,8,81,1,21209,4,4,4,"444",4,3,3,"433"
3737,93,2,273,0,21227,3,2,2,"322",3,2,3,"323"
3738,761.5,11,166,0,21229,4,4,5,"445",4,4,4,"444"
3739,36,1,320,0,19446,2,1,1,"211",2,1,3,"213"
3740,467,10,294,1,21090,2,4,4,"244",2,5,3,"253"
3741,555.6,21,22,0,22066,5,5,5,"555",5,4,2,"542"
3742,91.1,7,247,0,20171,3,4,2,"342",3,4,1,"341"
3743,56,1,700,0,8318,1,1,1,"111",1,1,4,"114"
3744,122,2,91,0,20715,4,2,3,"423",4,1,5,"415"
3745,462.9,13,113,1,8527,4,5,4,"454",4,4,2,"442"
3746,374,9,159,0,20901,4,4,4,"444",4,3,4,"434"
3747,576.7,16,42,0,20906,5,5,5,"555",5,4,2,"542"
3748,322.5,5,14,0,8034,5,3,4,"534",5,2,5,"525"
3749,35,1,728,0,20175,1,1,1,"111",1,1,2,"112"
3750,562.9,16,114,0,20904,4,5,5,"455",4,4,3,"443"
3751,1009,13,261,0,18966,3,5,5,"355",3,5,4,"354"
3752,162.75,3,303,0,22193,2,2,3,"223",2,3,4,"234"
3753,702.25,13,132,0,8053,4,5,5,"455",4,4,4,"444"
3754,691.9,14,272,1,19114,3,5,5,"355",3,5,3,"353"
3755,282.6,8,56,0,22030,5,4,4,"544",5,3,2,"532"
3756,252,8,46,0,19006,5,4,4,"544",5,3,2,"532"
3757,352.5,7,66,0,23185,4,4,4,"444",4,3,4,"434"
3758,27.5,1,266,0,22030,3,1,1,"311",3,1,1,"311"
3759,567.9,15,585,0,8080,1,5,5,"155",1,5,5,"155"
3760,671.3,17,62,1,21014,5,5,5,"555",5,4,2,"542"
3761,208,6,194,0,19103,4,4,3,"443",4,3,1,"431"
3762,155,4,264,0,20016,3,3,3,"333",3,3,3,"333"
3763,771.5,15,150,0,20016,4,5,5,"455",4,4,4,"444"
3764,88.5,3,697,0,21093,1,2,2,"122",1,4,2,"142"
3765,81,2,480,0,20016,2,2,2,"222",2,2,4,"224"
3766,2149.75,69,11,1,21042,5,5,5,"555",5,5,4,"554"
3767,560,9,25,0,8527,5,4,5,"545",5,3,5,"535"
3768,143.5,4,18,0,18901,5,3,3,"533",5,2,2,"522"
3769,413.25,17,59,1,19020,5,5,4,"554",5,4,1,"541"
3770,224.45,7,67,0,21784,4,4,3,"443",4,3,1,"431"
3771,404.85,10,74,0,8610,4,4,4,"444",4,3,4,"434"
3772,874.05,20,58,0,8723,5,5,5,"555",5,4,4,"544"
3773,132.5,5,110,1,20874,4,3,3,"433",4,2,2,"422"
3774,429.45,9,573,0,21227,2,4,4,"244",2,5,3,"253"
3775,1356.05,50,67,0,20155,4,5,5,"455",4,5,4,"454"
3776,276.5,10,106,0,8068,4,4,4,"444",4,3,2,"432"
3777,210,5,304,0,20720,2,3,3,"233",2,4,3,"243"
3778,69,1,271,0,8081,3,1,2,"312",3,1,4,"314"
3779,207.45,5,202,1,20147,4,3,3,"433",4,2,4,"424"
3780,328,8,230,0,22401,3,4,4,"344",3,4,4,"344"
3781,3576.8,79,13,1,20002,5,5,5,"555",5,5,5,"555"
3782,24,1,410,0,22405,2,1,1,"211",2,1,1,"211"
3783,39,1,326,0,8055,2,1,1,"211",2,1,3,"213"
3784,99,2,663,0,20170,1,2,2,"122",1,3,4,"134"
3785,347,3,249,0,22030,3,2,4,"324",3,3,5,"335"
3786,238.5,2,358,0,20854,2,2,3,"223",2,2,5,"225"
3787,89,2,94,0,8052,4,2,2,"422",4,1,4,"414"
3788,1313.45,57,34,0,8057,5,5,5,"555",5,5,2,"552"
3789,821.6,22,31,0,21234,5,5,5,"555",5,4,4,"544"
3790,74.5,3,6,1,20194,5,2,2,"522",5,1,4,"514"
3791,99,1,232,0,21146,3,1,2,"312",3,1,5,"315"
3792,291,8,54,0,18901,5,4,4,"544",5,3,2,"532"
3793,808.8,16,58,0,8053,5,5,5,"555",5,4,3,"543"
3794,212,6,30,1,8753,5,4,3,"543",5,2,4,"524"
3795,223.95,5,108,0,21209,4,3,3,"433",4,2,4,"424"
3796,856.7,19,58,0,21044,5,5,5,"555",5,4,4,"544"
3797,655.35,14,33,1,21037,5,5,5,"555",5,3,5,"535"
3798,1036.8,22,258,1,22207,3,5,5,"355",3,5,5,"355"
3799,181.45,5,128,0,20002,4,3,3,"433",4,2,3,"423"
3800,989.3,27,155,0,22152,4,5,5,"455",4,5,2,"452"
3801,931,22,265,0,22033,3,5,5,"355",3,5,4,"354"
3802,979,15,188,1,19446,4,5,5,"455",4,4,5,"445"
3803,308.95,10,146,0,22407,4,4,4,"444",4,3,3,"433"
3804,46.45,2,601,0,21771,1,2,1,"121",1,3,1,"131"
