"day","date","quantity","price","revenue","digital_ad","digital_search","print","tv","ln_quantity","ln_price","ln_digital_ad","ln_digital_search","ln_print","ln_tv","lln_quantity","weekdays","ln_digital","pred_quantity"
640,"2019-10-02",145,277.96,40304.2,5099,2516,158,3738,4.97673374242057,5.62747721844613,8.53679972105516,7.83042561782033,5.06890420222023,8.22630598801551,5.79301360838414,"Wednesday",8.93787526532926,251.00120311409
641,"2019-10-03",73,293.09,21395.57,1991,2210,158,3789,4.29045944114839,5.68047972908637,7.5963923040642,7.7007477945118,5.06890420222023,8.2398574110186,4.97673374242057,"Thursday",8.34307787116938,130.293516226417
642,"2019-10-04",54,309.57,16716.78,3112,1949,158,4674,3.98898404656427,5.73518423779573,8.04302088529828,7.57507169950756,5.06890420222023,8.4497705150988,4.29045944114839,"Friday",8.52931937121408,79.0252759741895
643,"2019-10-05",45,313.15,14091.75,4016,1905,158,5322,3.80666248977032,5.74668230897142,8.29804166137157,7.5522372875608,5.06890420222023,8.57960445153763,3.98898404656427,"Saturday",8.68626063253178,72.0798887087886
644,"2019-10-06",39,322.29,12569.31,3574,1749,158,6683,3.66356164612965,5.77545176134656,8.18144069571937,7.4667994750186,5.06890420222023,8.80732226751107,3.80666248977032,"Sunday",8.57979233317276,44.4999327950376
645,"2019-10-07",38,344.13,13076.94,5079,2045,158,8305,3.63758615972639,5.84101949296129,8.53286967080125,7.6231530684769,5.06890420222023,9.0246130220474,3.66356164612965,"Monday",8.87122464440955,54.8218918160683
646,"2019-10-08",43,344.06,14794.58,3469,2403,158,5165,3.76120011569356,5.84081606076889,8.15162164696975,7.78447323573647,5.06890420222023,8.54966038155374,3.63758615972639,"Tuesday",8.67795057029435,59.5460337470342
647,"2019-10-09",39,340.7,13287.3,5726,2535,158,4045,3.66356164612965,5.83100232466692,8.65277248565806,7.83794891602528,5.06890420222023,8.30523682949259,3.76120011569356,"Wednesday",9.01930092456251,52.3391924670249
648,"2019-10-10",38,350.61,13323.18,3036,2579,158,4196,3.63758615972639,5.85967449461318,8.01829613851552,7.85515700588134,5.06890420222023,8.34188696951619,3.66356164612965,"Thursday",8.63319686717254,47.1902465921671
649,"2019-10-11",37,353.23,13069.51,3068,2479,158,3582,3.61091791264422,5.86711940283515,8.02878116248715,7.81561053203519,5.06890420222023,8.18367658262066,3.63758615972639,"Friday",8.62101252005523,45.6673247855255
650,"2019-10-12",33,357.75,11805.75,6347,2196,158,4385,3.49650756146648,5.87983441843656,8.75573753930647,7.69439280262942,5.06890420222023,8.38594490480628,3.61091791264422,"Saturday",9.05286751315162,52.2278864293675
651,"2019-10-13",28,356.3,9976.4,3032,1814,158,10785,3.3322045101752,5.87577307261179,8.01697774676226,7.50328963067508,5.06890420222023,9.28591155882326,3.49650756146648,"Sunday",8.48590890137647,34.0865113316218
652,"2019-10-14",26,355.81,9251.06,4739,2077,158,12645,3.25809653802148,5.87439688051412,8.46358142196759,7.63867982387611,5.06890420222023,9.44501715910407,3.3322045101752,"Monday",8.82702806850915,43.021756479949
653,"2019-10-15",44,335.31,14753.64,4982,2551,158,7228,3.78418963391826,5.81505547706563,8.51358669582213,7.84424071814181,5.06890420222023,8.88571765171212,3.25809653802148,"Tuesday",8.92704864782569,47.7581646897154
654,"2019-10-16",38,350.29,13311.02,6865,2504,158,6949,3.63758615972639,5.85876138283622,8.83419131820207,7.82564473221999,5.06890420222023,8.84635304331433,3.78418963391826,"Wednesday",9.14516164595119,54.3400418705635
655,"2019-10-17",35,338.65,11852.75,3437,2555,158,6886,3.55534806148941,5.82496712566091,8.14235427684983,7.8458075026378,5.06890420222023,8.83724564389847,3.63758615972639,"Thursday",8.69818052519705,48.6039212360187
656,"2019-10-18",39,352.37,13742.43,6462,2416,158,9530,3.66356164612965,5.86468175990473,8.77369414638444,7.78986855905471,5.06890420222023,9.16219999664825,3.55534806148941,"Friday",9.09133158539398,47.0867653715684
657,"2019-10-19",36,346.32,12467.52,5185,2122,158,8397,3.58351893845611,5.84736320313373,8.55352512066363,7.66011431917393,5.06890420222023,9.03562977818356,3.66356164612965,"Saturday",8.89658807179122,56.1000781656473
658,"2019-10-20",28,360.05,10081.4,7157,1946,158,12625,3.3322045101752,5.88624291069488,8.8758461777386,7.57353126274595,5.06890420222023,9.44343425414356,3.58351893845611,"Sunday",9.11635930850529,38.5291114336788
659,"2019-10-21",32,348.29,11145.28,5473,2136,158,15860,3.46573590279973,5.85303546607837,8.60758219114392,7.66669020008009,5.06890420222023,9.67155549518884,3.3322045101752,"Monday",8.93708703617652,44.4467960305044
660,"2019-10-22",42,334.63,14054.46,5842,2664,158,9453,3.73766961828337,5.81302544382825,8.67282848294769,7.88758403166028,5.06890420222023,9.15408743042538,3.46573590279973,"Tuesday",9.04852707581358,56.8579778140711
661,"2019-10-23",41,338.37,13873.17,5540,2616,158,7251,3.71357206670431,5.82413997131994,8.61974977974133,7.86940171257709,5.06890420222023,8.88889466937159,3.73766961828337,"Wednesday",9.00650913169435,52.9978860856798
662,"2019-10-24",42,336.63,14138.46,4737,2657,158,7397,3.73766961828337,5.81898440434488,8.46315930292375,7.88495294575981,5.06890420222023,8.90882979158787,3.71357206670431,"Thursday",8.90842413949658,52.6996735508548
663,"2019-10-25",44,338.89,14911.16,5413,2557,158,8703,3.78418963391826,5.82567557094839,8.59655874679698,7.84658997529119,5.06890420222023,9.07142307278951,3.73766961828337,"Friday",8.98343977178426,54.1165126628165
664,"2019-10-26",39,339.18,13228.02,4947,2287,158,10725,3.66356164612965,5.82653093991525,8.50653661122771,7.73499619402278,5.06890420222023,9.28033274379622,3.78418963391826,"Saturday",8.88654741251204,62.5577882713634
665,"2019-10-27",32,324.66,10389.12,5421,1978,158,9778,3.46573590279973,5.7827784808827,8.59803557926034,7.58984151218266,5.06890420222023,9.18789024313859,3.66356164612965,"Sunday",8.90910013492555,41.9389065813702
666,"2019-10-28",31,335.89,10412.59,5602,2020,158,18834,3.43398720448515,5.81678372540998,8.63087895582005,7.61085279039525,5.06890420222023,9.84341902607001,3.46573590279973,"Monday",8.93879408143381,50.3471399916761
667,"2019-10-29",48,341.16,16375.68,5832,2323,158,7364,3.87120101090789,5.83235157545091,8.67111527368849,7.75061473277041,5.06890420222023,8.90435854235297,3.43398720448515,"Tuesday",9.00638651505511,54.1335036319578
668,"2019-10-30",51,334.13,17040.63,5161,2348,158,6171,3.93182563272433,5.81153013880653,8.54888563814873,7.76131918094799,5.06890420222023,8.72761617832107,3.87120101090789,"Wednesday",8.92385758009988,57.8886045228555
669,"2019-10-31",44,340.08,14963.52,5292,2282,158,6635,3.78418963391826,5.82918088405054,8.57395152523485,7.73280753042202,5.06890420222023,8.80011394676631,3.93182563272433,"Thursday",8.93247660846174,61.1580600491874
670,"2019-11-01",47,320.98,15086.06,5455,1847,158,7131,3.85014760171006,5.77137881589301,8.60428789826717,7.52131798019924,5.06890420222023,8.8722067560283,3.78418963391826,"Friday",8.89590356221558,56.7056024079103
671,"2019-11-02",50,323.22,16161,4246,1820,430,8178,3.91202300542815,5.7783332059205,8.3537326422632,7.50659178007084,6.06610809010375,9.00920290092459,3.85014760171006,"Saturday",8.71045468824853,67.4882499746474
672,"2019-11-03",39,328.69,12818.91,4498,1732,430,13352,3.66356164612965,5.79511505732938,8.41138813251926,7.45703208912238,6.06610809010375,9.49942146534167,3.91202300542815,"Sunday",8.7371316117815,51.2555655089286
673,"2019-11-04",49,329.23,16132.27,4624,2045,430,19015,3.89182029811063,5.79675659466298,8.43901541035221,7.6231530684769,6.06610809010375,9.85298342036236,3.66356164612965,"Monday",8.80522520263231,59.7934020487153
674,"2019-11-05",56,320.6,17953.6,4692,2298,430,12473,4.02535169073515,5.77019424017545,8.45361420977337,7.7397944584087,6.06610809010375,9.43132158712571,3.89182029811063,"Tuesday",8.85223583522786,81.1526505333937
675,"2019-11-06",52,328.85,17100.2,4744,2293,430,8253,3.95124371858143,5.79560171974736,8.46463594067756,7.7376162828579,6.06610809010375,9.01833204959268,4.02535169073515,"Wednesday",8.85893722196655,67.7594579310669
676,"2019-11-07",72,319.84,23028.48,4848,2292,430,7736,4.27666611901606,5.76782087075209,8.48632152774915,7.73718007783463,6.06610809010375,8.95364003713313,3.95124371858143,"Thursday",8.87346805533363,66.255044646879
677,"2019-11-08",63,321.24,20238.12,4738,2427,430,7289,4.14313472639153,5.77218850732026,8.46337038471873,7.7944112057266,6.06610809010375,8.89412164138221,4.27666611901606,"Friday",8.87696334026227,83.240814496198
678,"2019-11-09",53,319.36,16926.08,4556,2307,430,7566,3.97029191355212,5.7663189931231,8.42420032456707,7.74370325817375,6.06610809010375,8.93141980519298,4.14313472639153,"Saturday",8.83389994290864,84.5862625821576
679,"2019-11-10",43,330.53,14212.79,4671,2071,430,10254,3.76120011569356,5.8006974267305,8.44912846050211,7.63578686139558,6.06610809010375,9.23542315234365,3.97029191355212,"Sunday",8.81611189579401,53.0318593388112
680,"2019-11-11",49,328.37,16090.13,4869,2212,430,12777,3.89182029811063,5.79414102139568,8.4906438561827,7.70165236264223,6.06610809010375,9.45540195859132,3.76120011569356,"Monday",8.86517041965177,63.4368472735611
681,"2019-11-12",69,316.89,21865.41,5000,2585,430,9354,4.23410650459726,5.75855471050318,8.51719319141624,7.85748078694253,6.06610809010375,9.14355933828583,3.89182029811063,"Tuesday",8.93392789178263,81.2244524497284
682,"2019-11-13",69,326.81,22549.89,6010,2872,430,12065,4.23410650459726,5.78937896227289,8.70118002752925,7.96276393016811,6.06610809010375,9.39806397805913,4.23410650459726,"Wednesday",9.09178203585205,82.1840982816069
683,"2019-11-14",47,329.43,15483.21,4777,2715,430,10173,3.85014760171006,5.79736388827773,8.47156801338996,7.90654723236804,6.06610809010375,9.22749243079375,4.23410650459726,"Thursday",8.92159106356398,81.2789914963509
684,"2019-11-15",56,330.53,18509.68,4153,2546,430,8016,4.02535169073515,5.8006974267305,8.33158624363075,7.84227877911735,6.06610809010375,8.98919482332465,3.85014760171006,"Friday",8.80971354050827,60.1238702199205
685,"2019-11-16",90,297.79,26801.1,3076,1854,430,6796,4.49980967033027,5.69638854010249,8.03138533062553,7.5251007461258,6.06610809010375,8.82408948279182,4.02535169073515,"Saturday",8.50309426703674,77.9842658862988
686,"2019-11-17",75,291.02,21826.5,2997,1642,430,10320,4.31748811353631,5.67339199333213,8.00536706731666,7.40367029001237,6.06610809010375,9.24183903903555,4.49980967033027,"Sunday",8.44225410475174,80.6145963537577
687,"2019-11-18",83,292.03,24238.49,3110,1872,430,12771,4.4188406077966,5.67685653671694,8.04237800517328,7.53476265703754,6.06610809010375,9.45493225449626,4.31748811353631,"Monday",8.51358669582213,97.9303500386104
688,"2019-11-19",91,292.99,26662.09,3176,2656,430,8174,4.51085950651685,5.6801384787418,8.06337782236703,7.88457651059632,6.06610809010375,9.00871366412422,4.4188406077966,"Tuesday",8.67111527368849,120.371189665337
689,"2019-11-20",92,291.44,26812.48,3730,2983,430,5788,4.52178857704904,5.67483415270031,8.22416351263786,8.00068478451475,6.06610809010375,8.66354208775137,4.51085950651685,"Wednesday",8.81180122393875,100.790752862128
690,"2019-11-21",75,288.77,21657.75,3718,2835,430,8706,4.31748811353631,5.66563052350662,8.22094116828139,7.94979721616185,6.06610809010375,9.07176772211224,4.52178857704904,"Thursday",8.7876782390395,105.595105409179
691,"2019-11-22",72,291.61,20995.92,3152,2759,430,10254,4.27666611901606,5.67541729309931,8.05579245097777,7.92262357421729,6.06610809010375,9.23542315234365,4.31748811353631,"Friday",8.68457030082437,90.3144716027051
692,"2019-11-23",80,293.39,23471.2,3356,2421,430,10489,4.38202663467388,5.68150278196512,8.1185050675871,7.79193595693806,6.06610809010375,9.2580823679616,4.27666611901606,"Saturday",8.66163979578127,97.5779749542895
693,"2019-11-24",64,291.57,18660.48,3171,2093,430,8378,4.15888308335967,5.67528011418349,8.06180227453835,7.646353722446,6.06610809010375,9.03336450150698,4.38202663467388,"Sunday",8.56864647300515,74.1322689807139
694,"2019-11-25",76,290.28,22061.28,3988,2304,430,20866,4.33073334028633,5.67084597440994,8.29104513108173,7.74240202181578,6.06610809010375,9.94587631902792,4.15888308335967,"Monday",8.74703426417817,91.6038641347714
695,"2019-11-26",87,284.06,24713.22,6675,2640,430,8453,4.46590811865458,5.64918548345298,8.80612448326845,7.87853419614036,6.06610809010375,9.04227668692893,4.33073334028633,"Tuesday",9.13938128303569,120.225116868206
696,"2019-11-27",105,292.8,30744,6334,2650,430,9939,4.65396035015752,5.67948978208716,8.75368722709858,7.88231491898027,6.06610809010375,9.20422169096801,4.46590811865458,"Wednesday",9.10320049641828,102.500357027177
697,"2019-11-28",106,293.65,31126.9,6040,2379,430,12968,4.66343909411207,5.68238858196853,8.70615929092886,7.77443551030296,6.06610809010375,9.47024006341551,4.65396035015752,"Thursday",9.03824633533766,119.942608863735
698,"2019-11-29",222,286.47,63596.34,9741,1737,430,5193,5.40267738187228,5.65763381863022,9.18409906077096,7.4599147662411,6.06610809010375,8.55506684384432,4.66343909411207,"Friday",9.34818743866831,120.653048968899
699,"2019-11-30",828,282.96,234290.88,8505,2268,430,15666,6.71901315438526,5.64530554489722,9.04840950482996,7.72665366484764,6.06610809010375,9.65924803792718,5.40267738187228,"Saturday",9.28479828289419,241.981105874996
700,"2019-12-01",363,285.78,103738.14,9274,2483,430,15752,5.89440283426485,5.65522228404082,9.13497006495141,7.81722278550817,6.06610809010375,9.66472262031896,6.71901315438526,"Sunday",9.37220408686774,448.214603216878
701,"2019-12-02",337,270.36,91111.32,16025,2282,783,19861,5.82008293035236,5.59975440423215,9.68190528178887,7.73280753042202,6.66440902035041,9.89651328879879,5.89440283426485,"Monday",9.81503877935102,373.607455345069
702,"2019-12-03",1804,264.97,478005.88,38390,4919,783,7323,7.49776170062257,5.57961661203059,10.5555522879948,8.50086053679534,6.66440902035041,8.89877535906107,5.82008293035236,"Tuesday",10.6761157445863,426.621925957846
703,"2019-12-04",841,264.41,222368.81,21824,4768,783,8419,6.73459165997295,5.57750092874492,9.99076556064319,8.46968220874519,6.66440902035041,9.03824633533766,7.49776170062257,"Wednesday",10.1883656976552,1078.87838172456
704,"2019-12-05",198,270.95,53648.1,4204,3326,783,7403,5.28826703069454,5.60193430201212,8.34379173199684,8.10952565975287,6.66440902035041,8.9096406024431,6.73459165997295,"Thursday",8.92665032079394,552.242920391269
705,"2019-12-06",134,274.02,36718.68,3664,3239,783,14336,4.89783979995091,5.61320109642496,8.20631072579402,8.08301991917133,6.66440902035041,9.57052913521471,5.28826703069454,"Friday",8.83971137870348,197.515667130049
706,"2019-12-07",170,271.09,46085.3,3951,2856,783,10685,5.13579843705026,5.60245086906663,8.28172399041139,7.95717732345947,6.66440902035041,9.27659616775325,4.89783979995091,"Saturday",8.82570677344795,165.153887065357
707,"2019-12-08",125,270.97,33871.25,4036,2445,783,9924,4.8283137373023,5.60200811364487,8.3030093814735,7.80180040190897,6.66440902035041,9.20271134481169,5.13579843705026,"Sunday",8.77663009842772,139.13154269621
708,"2019-12-09",146,270.55,39500.3,4214,2549,783,19510,4.98360662170834,5.60045692408874,8.34616759436413,7.84345640437612,6.66440902035041,9.87868243361716,4.8283137373023,"Monday",8.81922185757494,157.776032143308
709,"2019-12-10",158,270.86,42795.88,4097,2779,783,6677,5.06259503302697,5.60160208222723,8.31801027754687,7.9298464297425,6.66440902035041,8.80642406385787,4.98360662170834,"Tuesday",8.83579236650274,193.595161299218
710,"2019-12-11",192,264.88,50856.96,4004,2340,783,6867,5.25749537202778,5.57927689323899,8.29504914043511,7.75790620835175,6.66440902035041,8.83448260862068,5.06259503302697,"Wednesday",8.75526476331468,161.584936798981
711,"2019-12-12",222,264.01,58610.22,4285,2068,783,6118,5.40267738187228,5.57598698121681,8.36287583103188,7.63433723562832,6.66440902035041,8.71899052471085,5.25749537202778,"Thursday",8.75668242126653,188.522249130758
712,"2019-12-13",224,263.45,59012.8,4763,1957,783,11070,5.41164605185504,5.5738635966553,8.46863300080086,7.57916796739608,6.66440902035041,9.31199402570268,5.40267738187228,"Friday",8.81284343351719,216.155713368965
713,"2019-12-14",244,263.99,64413.56,4819,1782,783,12475,5.4971682252932,5.57591122364102,8.48032171664033,7.48549160803075,6.66440902035041,9.43148192061972,5.41164605185504,"Saturday",8.79497643168877,243.819454224779
714,"2019-12-15",241,262.69,63308.29,4672,1683,783,8305,5.48479693349065,5.57097462973171,8.44934252450806,7.42833319419081,6.66440902035041,9.0246130220474,5.4971682252932,"Sunday",8.75699718362355,181.878205452764
715,"2019-12-16",322,260.79,83974.38,4735,1795,783,20418,5.77455154554441,5.56371548575908,8.46273700562018,7.49276030092238,6.66440902035041,9.92417214372896,5.48479693349065,"Monday",8.78416222227048,258.237201694981
716,"2019-12-17",280,262.7,73556,4750,2186,783,8214,5.63478960316925,5.57101269669149,8.46589989702869,7.68982866873648,6.66440902035041,9.0135952945165,5.77455154554441,"Tuesday",8.84448051846038,351.929728926084
717,"2019-12-18",274,263.27,72135.98,4325,2311,783,4542,5.61312810638807,5.57318012153756,8.37216741936598,7.74543561027438,6.66440902035041,8.4211227226655,5.63478960316925,"Wednesday",8.80026465131034,241.32036913451
718,"2019-12-19",237,262.97,62323.89,3336,2155,783,7484,5.46806014113513,5.5720399572304,8.11252776347864,7.67554600253785,6.66440902035041,8.92052268739398,5.61312810638807,"Thursday",8.61086566727887,243.117248298917
719,"2019-12-20",249,261.68,65158.32,3364,1963,783,7627,5.51745289646471,5.56712238323013,8.12088602109284,7.58222919427646,6.66440902035041,8.93944986216424,5.46806014113513,"Friday",8.580543506917,218.825986243621
720,"2019-12-21",298,260.25,77554.5,3248,1755,783,7756,5.6970934865054,5.56164270749508,8.08579470128157,7.47022413589997,6.66440902035041,8.95622201636254,5.51745289646471,"Saturday",8.51779301148821,252.950256464399
721,"2019-12-22",252,262.53,66157.56,3281,1623,783,10675,5.52942908751142,5.57036536121585,8.0959035329611,7.39203156751459,6.66440902035041,9.27565983809682,5.6970934865054,"Sunday",8.49780647761605,207.537557349958
722,"2019-12-23",298,262.62,78260.76,3228,1713,783,15288,5.6970934865054,5.57070812043086,8.07961802938984,7.44600149832412,6.66440902035041,9.63482348592011,5.52942908751142,"Monday",8.50532301884575,255.44342597135
723,"2019-12-24",398,261.77,104184.46,3251,1940,783,13588,5.98645200528444,5.56746625561865,8.08671792030391,7.57044325205737,6.66440902035041,9.51694232928048,5.6970934865054,"Tuesday",8.55468163582723,332.235044346278
724,"2019-12-25",211,257.68,54370.48,3291,1189,783,3468,5.35185813347607,5.55171850502294,8.09894674894334,7.08086789669078,6.66440902035041,8.15133333790043,5.98645200528444,"Wednesday",8.40737832540903,299.727465106374
725,"2019-12-26",147,258.81,38045.07,3295,1195,783,448,4.99043258677874,5.5560942017566,8.10016144693661,7.08590146436561,6.66440902035041,6.10479323241498,5.35185813347607,"Thursday",8.4096079807363,175.243370805859
726,"2019-12-27",173,255.48,44198.04,2971,1988,783,9738,5.15329159449778,5.54314412869339,7.99665387546261,7.59488438721652,6.66440902035041,9.18379103674265,4.99043258677874,"Friday",8.50895938648913,157.906022885221
727,"2019-12-28",178,255.57,45491.46,3451,1947,783,12647,5.18178355029209,5.54349634472286,8.146419323098,7.5740450053722,6.66440902035041,9.44517531187998,5.15329159449778,"Saturday",8.59378379357795,202.421325930967
728,"2019-12-29",167,253.26,42294.42,3550,1745,783,13410,5.11799381241676,5.53441662902246,8.17470288246946,7.46450983463653,6.66440902035041,9.50375597627572,5.18178355029209,"Sunday",8.57451825803551,148.648281322441
729,"2019-12-30",188,252.88,47541.44,3701,1876,783,12535,5.23644196282995,5.53291506790736,8.21635833238616,7.53689712956617,6.66440902035041,9.43628001059239,5.11799381241676,"Monday",8.62640627638955,194.35887459294
730,"2019-12-31",241,254.46,61324.86,4282,1792,783,3986,5.48479693349065,5.53914365271455,8.36217546914963,7.49108759353488,6.66440902035041,8.29054350077274,5.23644196282995,"Tuesday",8.71177264560569,232.266942819753
731,"2020-01-01",352,257.12,90506.24,3957,1555,783,2935,5.8636311755981,5.5495429019892,8.28324144138542,7.34923082461333,6.66440902035041,7.9844627322622,5.48479693349065,"Wednesday",8.61468281269349,211.45345831687
